Iteration,ParticleID,InitialPosition,FinalPosition,Fitness
2,5,1.0997,600.0000,0.1000,1.3907,1.0002,600.0000,0.1000,0.5000,0.0811
2,6,1.9230,4622.2531,0.3000,3.9159,2.0000,2478.3208,0.3000,1.4323,0.0745
2,7,1.8895,3343.7347,0.1000,0.5000,2.0000,3908.4366,0.1000,0.5000,0.0886
2,8,2.0000,600.0000,0.1714,0.5000,2.0000,600.0000,0.1380,0.5000,0.0902
2,9,1.9448,3656.4593,0.1000,5.5816,1.8504,2108.9653,0.1446,2.7856,0.0781
2,10,1.2905,5243.4894,0.1721,7.4608,1.8311,3874.1047,0.2240,1.7637,0.0700
2,11,0.5115,5035.6711,0.1000,3.8577,1.7897,3028.7454,0.1163,1.4060,0.1211
2,12,2.0000,4382.3774,0.2546,8.0000,2.0000,4709.2536,0.2458,8.0000,0.0723
2,13,1.5095,6000.0000,0.1000,5.3029,1.8757,6000.0000,0.1186,5.8661,0.0741
2,14,1.0124,2824.6627,0.3000,0.5000,1.9674,2392.0477,0.2321,0.5000,0.0875
2,15,2.0000,1874.3397,0.1000,0.5859,2.0000,2111.4259,0.1374,0.5000,0.0859
2,16,2.0000,2321.4998,0.1151,7.0104,2.0000,2723.3279,0.1339,8.0000,0.0754
2,17,2.0000,4334.6773,0.1814,7.4042,1.4171,600.0000,0.1802,6.9353,0.0790
2,18,1.5142,600.0000,0.1948,3.2015,2.0000,600.0000,0.1738,0.9308,0.0785
2,19,1.2913,2113.3262,0.2924,2.4738,2.0000,1069.0325,0.3000,0.5000,0.0940
2,20,2.0000,3933.0668,0.1000,3.4725,2.0000,4783.9672,0.1000,3.6906,0.0788
2,21,1.2641,1770.5432,0.2954,1.7974,1.6951,600.0000,0.1913,2.8566,0.1260
2,22,1.4336,2883.2078,0.1000,0.5000,2.0000,600.0000,0.1000,0.5000,0.0903
2,23,2.0000,1269.8715,0.1000,2.2084,2.0000,600.0000,0.1000,0.5000,0.0888
2,24,2.0000,2417.8170,0.1899,0.5000,2.0000,1034.6739,0.2235,0.5000,0.0892
2,25,1.7496,600.0000,0.2460,3.2070,1.7258,600.0000,0.1487,0.5000,0.0916
2,26,1.2849,6000.0000,0.1925,6.1492,1.6879,2376.4098,0.1819,4.9565,0.1138
2,27,2.0000,639.4190,0.2103,5.9179,2.0000,600.0000,0.2481,5.9859,0.0749
2,28,1.6222,600.0000,0.2128,4.0595,1.9731,600.0000,0.1293,3.0812,0.0873
2,29,1.8439,1468.3439,0.1000,8.0000,2.0000,600.0000,0.1000,5.1050,0.0863
2,30,0.8782,2327.5910,0.1491,7.9650,2.0000,1255.4500,0.1718,1.8318,0.0700
2,31,1.7630,600.0000,0.2041,0.5000,1.7616,600.0000,0.2079,0.5243,0.0853
2,32,1.5475,5341.5650,0.2724,8.0000,1.7131,676.6897,0.1879,5.3500,0.0771
2,33,2.0000,4111.3394,0.1000,0.5000,2.0000,2223.9204,0.1838,1.6464,0.0806
2,34,2.0000,1260.8303,0.1888,1.6495,2.0000,600.0000,0.1954,0.5000,0.0899
2,35,1.9700,2120.8782,0.2716,5.0205,2.0000,1794.8895,0.1952,5.5269,0.0758
2,36,2.0000,1075.4318,0.1000,3.2576,2.0000,1418.0798,0.1811,0.5000,0.0802
2,37,2.0000,2547.9731,0.1796,0.5000,2.0000,1263.9864,0.2590,0.5000,0.0878
2,38,2.0000,600.0000,0.3000,0.5000,2.0000,600.0000,0.3000,0.5000,0.0870
2,39,2.0000,3298.9374,0.1727,0.5000,2.0000,2944.4137,0.1787,0.5000,0.0848
2,40,2.0000,3115.3778,0.1038,8.0000,2.0000,2178.9225,0.1000,4.9315,0.0742
2,41,2.0000,4739.4592,0.1000,5.1849,2.0000,2225.5335,0.1000,2.0210,0.0826
2,42,0.9086,600.0000,0.1849,4.4405,1.4579,600.0000,0.1687,0.6994,0.0833
2,43,1.1718,3062.7316,0.2005,0.5000,1.9856,1048.8656,0.1332,0.5000,0.0918
2,44,1.8530,600.0000,0.2217,5.6307,2.0000,600.0000,0.1863,2.7631,0.0777
2,45,0.8177,2214.6374,0.1000,0.5856,1.1213,1044.4825,0.1759,0.5000,0.0904
2,46,1.5867,4093.8564,0.1000,1.3882,2.0000,4621.1433,0.1000,0.5000,0.0878
2,47,2.0000,600.0000,0.1917,6.2712,2.0000,600.0000,0.2383,2.9018,0.0727
2,48,1.0742,679.2531,0.1638,0.5000,1.3670,600.0000,0.1299,0.5000,0.0835
2,49,2.0000,4547.6313,0.2689,2.3701,2.0000,600.0000,0.2022,0.5511,0.0855
2,50,2.0000,2336.9553,0.1378,0.5000,2.0000,1475.4200,0.1088,0.5000,0.0898
3,1,1.8631,861.0779,0.1916,0.5482,2.0000,3783.2198,0.1306,0.5000,0.0879
3,2,1.3363,600.0000,0.1727,1.8178,2.0000,600.0000,0.1726,0.5000,0.0904
3,3,2.0000,600.0000,0.2406,0.5000,2.0000,2093.4191,0.2436,0.5000,0.0909
3,4,2.0000,600.0000,0.1000,0.5000,2.0000,600.0000,0.1241,0.5000,0.0845
3,5,1.0002,600.0000,0.1000,0.5000,2.0000,600.0000,0.1039,0.5000,0.0912
3,6,2.0000,2478.3208,0.3000,1.4323,2.0000,600.0000,0.1510,0.5000,0.0827
3,7,2.0000,3908.4366,0.1000,0.5000,2.0000,2567.5717,0.1216,1.1556,0.0915
3,8,2.0000,600.0000,0.1380,0.5000,2.0000,600.0000,0.1455,0.5000,0.0903
3,9,1.8504,2108.9653,0.1446,2.7856,1.2502,4534.4987,0.2309,0.5000,0.0816
3,10,1.8311,3874.1047,0.2240,1.7637,2.0000,1312.5387,0.2161,2.7234,0.1143
3,11,1.7897,3028.7454,0.1163,1.4060,2.0000,600.0000,0.2160,0.5000,0.0919
3,12,2.0000,4709.2536,0.2458,8.0000,2.0000,600.0000,0.1929,7.7606,0.0801
3,13,1.8757,6000.0000,0.1186,5.8661,1.9566,3093.8661,0.1675,1.4374,0.0623
3,14,1.9674,2392.0477,0.2321,0.5000,2.0000,1079.1403,0.1777,0.5000,0.0882
3,15,2.0000,2111.4259,0.1374,0.5000,2.0000,1095.9994,0.2095,0.5000,0.0903
3,16,2.0000,2723.3279,0.1339,8.0000,2.0000,1142.8244,0.1519,0.5000,0.0916
3,17,1.4171,600.0000,0.1802,6.9353,1.5780,600.0000,0.1875,3.9409,0.0799
3,18,2.0000,600.0000,0.1738,0.9308,2.0000,600.0000,0.1679,3.2988,0.0881
3,19,2.0000,1069.0325,0.3000,0.5000,2.0000,600.0000,0.3000,0.5000,0.0951
3,20,2.0000,4783.9672,0.1000,3.6906,2.0000,4434.5107,0.1331,2.1131,0.1264
3,21,1.6951,600.0000,0.1913,2.8566,2.0000,600.0000,0.1160,2.0609,0.0842
3,22,2.0000,600.0000,0.1000,0.5000,2.0000,600.0000,0.1870,0.5671,0.0759
